NO    : OWNER      SIZE         NAME
780   : dadi       50           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/together-1.3.5.dist-info/entry_points.txt
781   : dadi       9            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/greenlet-3.1.1.dist-info/top_level.txt
782   : dadi       6            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/click-8.1.7.dist-info/top_level.txt
783   : dadi       588          /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/aiohttp-3.11.9.dist-info/LICENSE.txt
784   : dadi       8            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/aiohttp-3.11.9.dist-info/top_level.txt
785   : dadi       1241         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/jedi-0.19.2.dist-info/LICENSE.txt
786   : dadi       2661         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/jedi-0.19.2.dist-info/AUTHORS.txt
787   : dadi       5            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/jedi-0.19.2.dist-info/top_level.txt
788   : dadi       855          /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pyarrow/src/arrow/python/CMakeLists.txt
789   : dadi       837          /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pyarrow/src/arrow/python/vendored/CMakeLists.txt
790   : dadi       4176         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/parso-0.8.4.dist-info/LICENSE.txt
791   : dadi       2029         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/parso-0.8.4.dist-info/AUTHORS.txt
792   : dadi       6            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/parso-0.8.4.dist-info/top_level.txt
793   : dadi       493          /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pip/_vendor/vendor.txt
794   : dadi       1066         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pure_eval-0.2.3.dist-info/LICENSE.txt
795   : dadi       10           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pure_eval-0.2.3.dist-info/top_level.txt
796   : dadi       8            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/mysqlclient-2.2.6.dist-info/top_level.txt
797   : dadi       8239         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/sqlalchemy/dialects/type_migration_guidelines.txt
798   : dadi       1066         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/stack_data-0.6.3.dist-info/LICENSE.txt
799   : dadi       11           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/stack_data-0.6.3.dist-info/top_level.txt
800   : dadi       5            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/tqdm-4.67.1.dist-info/top_level.txt
801   : dadi       39           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/tqdm-4.67.1.dist-info/entry_points.txt
802   : dadi       18           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/matplotlib_inline-0.1.7.dist-info/top_level.txt
803   : dadi       63           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/matplotlib_inline-0.1.7.dist-info/entry_points.txt
804   : dadi       8            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pexpect-4.9.0.dist-info/top_level.txt
805   : dadi       57           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/typer-0.13.1.dist-info/entry_points.txt
806   : dadi       1309         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/EasyProcess-1.1.dist-info/LICENSE.txt
807   : dadi       12           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/EasyProcess-1.1.dist-info/top_level.txt
808   : dadi       1475         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/flask-3.1.0.dist-info/LICENSE.txt
809   : dadi       40           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/flask-3.1.0.dist-info/entry_points.txt
810   : dadi       12           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/Flask_Login-0.6.3.dist-info/top_level.txt
811   : dadi       8            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/certifi-2024.8.30.dist-info/top_level.txt
812   : dadi       7511         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/parso/python/grammar313.txt
813   : dadi       7511         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/parso/python/grammar311.txt
814   : dadi       7591         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/parso/python/grammar38.txt
815   : dadi       7511         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/parso/python/grammar312.txt
816   : dadi       6948         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/parso/python/grammar36.txt
817   : dadi       7499         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/parso/python/grammar39.txt
818   : dadi       6804         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/parso/python/grammar37.txt
819   : dadi       7511         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/parso/python/grammar310.txt
820   : dadi       8            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/ipython-8.30.0.dist-info/top_level.txt
821   : dadi       244          /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/ipython-8.30.0.dist-info/entry_points.txt
822   : dadi       15           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/prompt_toolkit-3.0.48.dist-info/top_level.txt
823   : dadi       4            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pillow-10.4.0.dist-info/top_level.txt
824   : dadi       1475         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/LICENSE.txt
825   : dadi       11           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/top_level.txt
826   : dadi       1475         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/jinja2-3.1.4.dist-info/LICENSE.txt
827   : dadi       58           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/jinja2-3.1.4.dist-info/entry_points.txt
828   : dadi       10           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/multidict-6.1.0.dist-info/top_level.txt
829   : dadi       8            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/alembic-1.14.0.dist-info/top_level.txt
830   : dadi       48           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/alembic-1.14.0.dist-info/entry_points.txt
831   : dadi       1054         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/blinker-1.9.0.dist-info/LICENSE.txt
832   : dadi       8            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/wcwidth-0.2.13.dist-info/top_level.txt
833   : dadi       1075         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/jedi/third_party/django-stubs/LICENSE.txt
834   : dadi       10           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/propcache-0.2.1.dist-info/top_level.txt
835   : dadi       58           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/markdown_it_py-3.0.0.dist-info/entry_points.txt
836   : dadi       1493         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/flask_mail-0.10.0.dist-info/LICENSE.txt
837   : dadi       5            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/yarl-1.18.3.dist-info/top_level.txt
838   : dadi       9            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/python_dateutil-2.9.0.post0.dist-info/top_level.txt
839   : dadi       14           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/Flask_Migrate-4.0.7.dist-info/top_level.txt
840   : dadi       4            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/six-1.16.0.dist-info/top_level.txt
841   : dadi       19           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/charset_normalizer-3.4.0.dist-info/top_level.txt
842   : dadi       65           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/charset_normalizer-3.4.0.dist-info/entry_points.txt
843   : dadi       1060         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/Faker-33.1.0.dist-info/LICENSE.txt
844   : dadi       6            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/Faker-33.1.0.dist-info/top_level.txt
845   : dadi       110          /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/Faker-33.1.0.dist-info/entry_points.txt
846   : dadi       9            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/tabulate-0.9.0.dist-info/top_level.txt
847   : dadi       44           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/tabulate-0.9.0.dist-info/entry_points.txt
848   : dadi       9            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/requests-2.32.3.dist-info/top_level.txt
849   : dadi       6            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pyotp-2.9.0.dist-info/top_level.txt
850   : dadi       11           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/frozenlist-1.5.0.dist-info/top_level.txt
851   : dadi       967          /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/numpy/_core/tests/data/umath-validation-set-README.txt
852   : dadi       1018         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/numpy/_core/include/numpy/random/LICENSE.txt
853   : dadi       3405         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/numpy/ma/API_CHANGES.txt
854   : dadi       1066         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/eval_type_backport-0.2.0.dist-info/LICENSE.txt
855   : dadi       19           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/eval_type_backport-0.2.0.dist-info/top_level.txt
856   : dadi       10           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/aiosignal-1.3.1.dist-info/top_level.txt
857   : dadi       5            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/Mako-1.3.6.dist-info/top_level.txt
858   : dadi       512          /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/Mako-1.3.6.dist-info/entry_points.txt
859   : dadi       53           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pygments-2.18.0.dist-info/entry_points.txt
860   : dadi       1475         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/itsdangerous-2.2.0.dist-info/LICENSE.txt
861   : dadi       1475         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/werkzeug-3.1.3.dist-info/LICENSE.txt
862   : dadi       47755        /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/numpy-2.1.3.dist-info/LICENSE.txt
863   : dadi       172          /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/numpy-2.1.3.dist-info/entry_points.txt
864   : dadi       110423       /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pyarrow-18.1.0.dist-info/LICENSE.txt
865   : dadi       3032         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pyarrow-18.1.0.dist-info/NOTICE.txt
866   : dadi       18           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pyarrow-18.1.0.dist-info/top_level.txt
867   : dadi       1088         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pytz-2024.2.dist-info/LICENSE.txt
868   : dadi       5            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pytz-2024.2.dist-info/top_level.txt
869   : dadi       11           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/SQLAlchemy-2.0.36.dist-info/top_level.txt
870   : dadi       1093         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/urllib3-2.2.3.dist-info/licenses/LICENSE.txt
871   : dadi       1093         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
872   : dadi       10388        /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
873   : dadi       4            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
874   : dadi       125          /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
875   : dadi       1309         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/decorator-5.1.1.dist-info/LICENSE.txt
876   : dadi       10           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/decorator-5.1.1.dist-info/top_level.txt
877   : dadi       814          /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/IPython/testing/plugin/test_exampleip.txt
878   : dadi       1043         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/IPython/testing/plugin/README.txt
879   : dadi       923          /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/IPython/testing/plugin/test_combo.txt
880   : dadi       730          /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/IPython/testing/plugin/test_example.txt
881   : dadi       1066         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/executing-2.1.0.dist-info/LICENSE.txt
882   : dadi       10           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/executing-2.1.0.dist-info/top_level.txt
883   : dadi       12           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/shellingham-1.5.4.dist-info/top_level.txt
884   : dadi       10           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/asttokens-3.0.0.dist-info/top_level.txt
885   : dadi       50           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/together-1.3.5.dist-info/entry_points.txt
886   : dadi       9            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/greenlet-3.1.1.dist-info/top_level.txt
887   : dadi       6            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/click-8.1.7.dist-info/top_level.txt
888   : dadi       588          /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/aiohttp-3.11.9.dist-info/LICENSE.txt
889   : dadi       8            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/aiohttp-3.11.9.dist-info/top_level.txt
890   : dadi       1241         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/jedi-0.19.2.dist-info/LICENSE.txt
891   : dadi       2661         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/jedi-0.19.2.dist-info/AUTHORS.txt
892   : dadi       5            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/jedi-0.19.2.dist-info/top_level.txt
893   : dadi       855          /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pyarrow/src/arrow/python/CMakeLists.txt
894   : dadi       837          /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pyarrow/src/arrow/python/vendored/CMakeLists.txt
895   : dadi       4176         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/parso-0.8.4.dist-info/LICENSE.txt
896   : dadi       2029         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/parso-0.8.4.dist-info/AUTHORS.txt
897   : dadi       6            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/parso-0.8.4.dist-info/top_level.txt
898   : dadi       493          /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pip/_vendor/vendor.txt
899   : dadi       1066         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pure_eval-0.2.3.dist-info/LICENSE.txt
900   : dadi       10           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/pure_eval-0.2.3.dist-info/top_level.txt
901   : dadi       8            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/mysqlclient-2.2.6.dist-info/top_level.txt
902   : dadi       8239         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/sqlalchemy/dialects/type_migration_guidelines.txt
903   : dadi       1066         /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/stack_data-0.6.3.dist-info/LICENSE.txt
904   : dadi       11           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/stack_data-0.6.3.dist-info/top_level.txt
905   : dadi       5            /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/tqdm-4.67.1.dist-info/top_level.txt
906   : dadi       39           /home/dadi/Desktop/Projects_Demo/venv/lib64/python3.12/site-packages/tqdm-4.67.1.dist-info/entry_points.txt
907   : dadi       288          /home/dadi/Desktop/Projects_Demo/Mailer/details.txt
908   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/flask-3.1.0.dist-info/LICENSE.txt
909   : dadi       40           /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/flask-3.1.0.dist-info/entry_points.txt
910   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/LICENSE.txt
911   : dadi       11           /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/top_level.txt
912   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/jinja2-3.1.4.dist-info/LICENSE.txt
913   : dadi       58           /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/jinja2-3.1.4.dist-info/entry_points.txt
914   : dadi       1054         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/blinker-1.9.0.dist-info/LICENSE.txt
915   : dadi       1493         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/flask_mail-0.10.0.dist-info/LICENSE.txt
916   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/itsdangerous-2.2.0.dist-info/LICENSE.txt
917   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/werkzeug-3.1.3.dist-info/LICENSE.txt
918   : dadi       1093         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
919   : dadi       10388        /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
920   : dadi       4            /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
921   : dadi       125          /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
922   : dadi       6            /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/click-8.1.7.dist-info/top_level.txt
923   : dadi       493          /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib/python3.12/site-packages/pip/_vendor/vendor.txt
924   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/flask-3.1.0.dist-info/LICENSE.txt
925   : dadi       40           /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/flask-3.1.0.dist-info/entry_points.txt
926   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/LICENSE.txt
927   : dadi       11           /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/top_level.txt
928   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/jinja2-3.1.4.dist-info/LICENSE.txt
929   : dadi       58           /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/jinja2-3.1.4.dist-info/entry_points.txt
930   : dadi       1054         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/blinker-1.9.0.dist-info/LICENSE.txt
931   : dadi       1493         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/flask_mail-0.10.0.dist-info/LICENSE.txt
932   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/itsdangerous-2.2.0.dist-info/LICENSE.txt
933   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/werkzeug-3.1.3.dist-info/LICENSE.txt
934   : dadi       1093         /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
935   : dadi       10388        /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
936   : dadi       4            /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
937   : dadi       125          /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
938   : dadi       6            /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/click-8.1.7.dist-info/top_level.txt
939   : dadi       493          /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/venv/lib64/python3.12/site-packages/pip/_vendor/vendor.txt
940   : dadi       128          /home/dadi/Desktop/Projects_Demo/Mailer/bulk_email_sender/flask_backend/requirements.txt
941   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/flask-3.1.0.dist-info/LICENSE.txt
942   : dadi       40           /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/flask-3.1.0.dist-info/entry_points.txt
943   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/LICENSE.txt
944   : dadi       11           /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/top_level.txt
945   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/jinja2-3.1.4.dist-info/LICENSE.txt
946   : dadi       58           /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/jinja2-3.1.4.dist-info/entry_points.txt
947   : dadi       1054         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/blinker-1.9.0.dist-info/LICENSE.txt
948   : dadi       1493         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/flask_mail-0.10.0.dist-info/LICENSE.txt
949   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/itsdangerous-2.2.0.dist-info/LICENSE.txt
950   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/werkzeug-3.1.3.dist-info/LICENSE.txt
951   : dadi       1093         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
952   : dadi       10388        /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
953   : dadi       4            /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
954   : dadi       125          /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
955   : dadi       6            /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/click-8.1.7.dist-info/top_level.txt
956   : dadi       493          /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/pip/_vendor/vendor.txt
957   : dadi       5            /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/tqdm-4.67.1.dist-info/top_level.txt
958   : dadi       39           /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib/python3.12/site-packages/tqdm-4.67.1.dist-info/entry_points.txt
959   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/flask-3.1.0.dist-info/LICENSE.txt
960   : dadi       40           /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/flask-3.1.0.dist-info/entry_points.txt
961   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/LICENSE.txt
962   : dadi       11           /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/top_level.txt
963   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/jinja2-3.1.4.dist-info/LICENSE.txt
964   : dadi       58           /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/jinja2-3.1.4.dist-info/entry_points.txt
965   : dadi       1054         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/blinker-1.9.0.dist-info/LICENSE.txt
966   : dadi       1493         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/flask_mail-0.10.0.dist-info/LICENSE.txt
967   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/itsdangerous-2.2.0.dist-info/LICENSE.txt
968   : dadi       1475         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/werkzeug-3.1.3.dist-info/LICENSE.txt
969   : dadi       1093         /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
970   : dadi       10388        /home/dadi/Desktop/Projects_Demo/Mailer/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
